EpiOrStroma	Mean.Layer.1	Mean.Layer.2	Mean.Layer.3	Standard.deviation.Layer.1	Standard.deviation.Layer.2	Standard.deviation.Layer.3	Skewness.Layer.1	Skewness.Layer.2	Skewness.Layer.3	Ratio.Layer.1	Ratio.Layer.2	Ratio.Layer.3	Min..pixel.value.Layer.1	Min..pixel.value.Layer.2	Min..pixel.value.Layer.3	Max..pixel.value.Layer.1	Max..pixel.value.Layer.2	Max..pixel.value.Layer.3	Mean.of.inner.border.Layer.1	Mean.of.inner.border.Layer.2	Mean.of.inner.border.Layer.3	Mean.of.outer.border.Layer.1	Mean.of.outer.border.Layer.2	Mean.of.outer.border.Layer.3	Border.Contrast.Layer.1	Border.Contrast.Layer.2	Border.Contrast.Layer.3	Contrast.to.neighbor.pixels.Layer.1..3.	Contrast.to.neighbor.pixels.Layer.2..3.	Contrast.to.neighbor.pixels.Layer.3..3.	Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.	Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.	Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.	StdDev..to.neighbor.pixels.Layer.1..3.	StdDev..to.neighbor.pixels.Layer.2..3.	StdDev..to.neighbor.pixels.Layer.3..3.	Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Mean.Diff..to.neighbors.Layer.1..0.	Mean.Diff..to.neighbors.Layer.2..0.	Mean.Diff..to.neighbors.Layer.3..0.	Mean.Diff..to.neighbors..abs..Layer.1..0.	Mean.Diff..to.neighbors..abs..Layer.2..0.	Mean.Diff..to.neighbors..abs..Layer.3..0.	Rel..border.to.brighter.objects.Layer.1	Rel..border.to.brighter.objects.Layer.2	Rel..border.to.brighter.objects.Layer.3	Mean.diff..to.scene.Layer.1	Mean.diff..to.scene.Layer.2	Mean.diff..to.scene.Layer.3	Ratio.to.scene.Layer.1	Ratio.to.scene.Layer.2	Ratio.to.scene.Layer.3	HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.	Area..Pxl.	Border.length..Pxl.	Length..mu_m.	Length.Width	Number.of.pixels	Rel..Border.to.Image.Border	Volume..Pxl.	Width..mu_m.	Asymmetry	Border.index	Compactness	Density	Elliptic.Fit	Radius.of.largest.enclosed.ellipse	Radius.of.smallest.enclosing.ellipse	Rectangular.Fit	Roundness	Shape.index	Area..excluding.inner.polygons...Pxl.	Area..including.inner.polygons...Pxl.	Average.length.of.edges..polygon...Pxl.	Compactness..polygon.	Length.of.longest.edge..polygon...Pxl.	Number.of.edges..polygon.	Number.of.inner.objects..polygon.	Perimeter..polygon...Pxl.	Stddev.of.length.of.edges..polygon...Pxl.	Mean.of.sub.objects..stddev.Layer.1..1.	Area.of.sub.objects..mean..1...Pxl.	Area.of.sub.objects..stddev..1...Pxl.	Density.of.sub.objects..mean..1.	Density.of.sub.objects..stddev..1.	Asymmetry.of.sub.objects..mean..1.	Asymmetry.of.sub.objects..stddev..1.	Direction.of.sub.objects..mean..1.	Direction.of.sub.objects..stddev..1.	GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..	GLCM.Contrast..quick.8.11..Layer.1..all.dir..	GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..	GLCM.Entropy..quick.8.11..Layer.1..all.dir..	GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..	GLCM.Mean..quick.8.11..Layer.1..all.dir..	GLCM.StdDev..quick.8.11..Layer.1..all.dir..	GLCM.Correlation..quick.8.11..Layer.1..all.dir..	Number.of.sub.objects.Nucleus..1.	Number.of.sub.objects.Dark..1.	Area.of.sub.objects.Nucleus..1...Pxl.	Area.of.sub.objects.Dark..1...Pxl.	Rel..area.of.sub.objects.Nucleus..1.	Rel..area.of.sub.objects.Dark..1.	Rel..area.of.sub.objects.unclassified..1.
1	139.9833137	89.115429918	181.01727523	50.165524175	55.744882961	42.156686249	0.16390829371	0.42246635094	-0.14061467689	0.34132613034	0.21729321905	0.44138065062	15	0	51	255	242	255	168.70257235	127.82475884	197.94533762	198.36150235	161.66823161	221.54616588	-26.800242131	-29.822033898	-21.829297821	-377.0537714	-828.16932367	-180.47302723	129.21033203	160.79053172	97.408860546	63.870399454	82.961872491	47.946097155	88.5625	34.625	149.4375	18.452536242	22.030873224	19.117952133	0.20835609024	0.63627070682	0.12793276208	-61.113118108	-80.821607123	-40.999569273	62.615904334	83.519262523	41.800055061	0.90920096852	0.90920096852	0.90920096852	-43.345146207	-54.856410606	-27.370841648	0.76356564481	0.61897819458	0.86865449883	0.75891705187	5094	826	141547051.82	1.474035682	5094	0	5094	96026882.894	0.64753105351	2.8287671233	2.6683003865	1.7075427175	0.31056144484	0.12607830139	1.9370741029	0.66255931503	1.8109958015	2.8932808043	5026	5026	7.5923376688	0.13230788431	41.43669871	91	0	690.90272786	6.4570660639	37.074586441	318.375	169.34095599	1.5979575379	0.42335265194	0.59714306921	0.30425593237	86.174265567	45.381062846	0.038339814497	1238.8672944	26.3609205	9.644921207	8.2846014753e-05	141.01611974	51.022231292	0.87295783474	6	9	1970	2920	0.38672948567	0.57322340008	0.040047114252
1	153.04832057	98.85028201	191.09567304	48.810859244	54.513026967	39.462402779	-0.13784628716	0.32122584104	-0.34363259192	0.34548600059	0.22314121751	0.4313727819	6	0	35	255	254	255	159.6004882	108.53864931	192.19853539	172.55575703	122.75158658	202.95738894	-12.585416667	-13.702083333	-10.74375	-140.3337851	-355.35952778	-61.561755449	103.16274994	131.13096703	78.587384906	59.809412039	77.594092264	45.18874416	144.4375	64.5	180.0625	9.1307772807	11.22497216	10.520627061	0.063216112718	0.17403057613	0.05842764074	-16.64214188	-24.589877886	-9.9390158646	28.427900057	37.388311634	18.549100399	0.58055555556	0.58055555556	0.58055555556	-30.280139344	-45.121558514	-17.292443837	0.83483121301	0.68659455662	0.91701809059	0.76459032795	23758	1582	321753994.29	1.9811577434	23758	0.089759797724	23758	162407054.84	0.77202345557	2.4189602446	2.1994746442	1.6639235576	0.39658220389	0.062080276626	1.7002610045	0.70555074022	1.6381807279	2.5659107653	23702.5	23702.5	7.1471218458	0.16151826338	142	190	0	1357.9531507	10.818498603	33.067619987	321.05405405	211.63436674	1.6741624428	0.37375369609	0.56059259536	0.23684291304	173.81564948	49.783181265	0.047863435785	877.58981644	21.647004289	9.8150303899	7.5852592525e-05	152.99088819	48.902395726	0.90361201685	28	37	11502	7932	0.48413166091	0.33386648708	0.18200185201
1	147.39053028	92.561993491	182.79848127	57.175779346	67.780058072	45.096896228	0.18553411596	0.50837383785	-0.088155471696	0.34864619722	0.21895156342	0.43240223936	5	0	38	255	254	255	149.23500612	98.166462668	181.31334149	176.232493	128.96638655	204.37254902	-22.207692308	-24.716483516	-19.204395604	-217.3368176	-551.00254289	-122.06610845	125.07905927	159.67102087	91.895932837	67.180686917	86.954490832	48.674104431	128.0625	81.25	175.6875	29.625725202	31.435449734	32.526371512	0.23133802012	0.38689784288	0.18513765357	-37.119434518	-56.758651831	-25.581834658	60.925717159	85.538998522	41.11956493	0.62967032967	0.62967032967	0.62967032967	-35.937929631	-51.409847033	-25.589635602	0.80396971835	0.64291734519	0.87720204018	0.76793489739	15671	1022	2.23e+08	1.6641791045	15671	0.1095890411	15671	1.34e+08	0.56015479846	1.9653846154	1.9068342799	2.1142900902	0.5938995597	0.30879368439	1.5034393286	0.79592794074	1.1946456442	2.0409978591	15690	15690	7.469313774	0.24541217202	112	120	0	896.31765288	10.498948411	40.262039867	326.47916667	241.41751435	1.6337313028	0.28553908725	0.64698637362	0.18146084341	104.42057863	41.32258244	0.05184336013	957.72209996	22.396750702	9.7989031645	0.00011932921343	147.18268113	56.880358063	0.92303417048	12	31	4217	8263	0.26909578202	0.5272796886	0.20362452939
1	120.50383173	67.277025925	164.43518669	59.64973467	67.098446979	49.777383903	0.5142256326	1.0340425387	-0.0043026154386	0.34213044426	0.1910106794	0.46685887634	0	0	29	255	252	255	155.61772853	123.40166205	180.86703601	229.98888889	213	238.13333333	-53.508196721	-58.806010929	-46.021857923	-874.58243014	-2127.0914581	-427.86231832	157.29986585	198.51653531	117.90806869	46.846134355	64.570800784	34.97132079	134.5	47.9375	181.875	37.37813532	34.740949811	33.650547915	0.27790435182	0.724713425	0.18502019472	-121.26807371	-166.89169977	-81.816834144	121.26807371	166.89169977	81.816834144	1	1	1	-62.824628179	-76.694814599	-43.952930179	0.65731110047	0.46729294896	0.78908139851	0.7579727827	6133	462	1.2e+08	1.1538461538	6133	0.20779220779	6133	1.04e+08	0.40739508285	1.4620253165	2.0348932007	2.1081381072	0.56106310126	0.45368776091	1.6847384638	0.77988269795	1.2310507029	1.4748420173	6123	6123	10.151014486	0.49092280354	96	39	0	395.88956495	14.790928311	47.505036828	322.78947368	233.36837357	1.5101954773	0.39746307583	0.70199382891	0.19289281501	177.2591774	48.160116017	0.048836580197	1229.4997669	24.563426294	9.6361888428	0.00010972613282	120.60245045	59.625577531	0.90944201078	5	13	2011	3512	0.32789825534	0.57263981738	0.099461927279
2	216.12330524	186.68266764	227.12935141	38.02549726	50.958440126	32.597601783	-1.5416291478	-0.77478636718	-1.8706958515	0.34308808683	0.29635211814	0.36055979503	11	0	39	255	255	255	207.06729758	175.55520505	225.81177708	170.63048017	137.42379958	192.86743215	32.989147287	34.466666667	30.110077519	235.35626743	321.27272789	143.21143394	105.39750629	140.57353304	76.861490817	60.670154036	76.764221789	47.058900564	162.875	139.625	188.5	67.788158074	74.408395864	60.656821545	0.41619744021	0.53291599544	0.3217868517	55.050990682	64.58962261	36.083860125	61.304039189	76.47838058	41.069267736	0.13255813953	0.13255813953	0.13255813953	32.794845331	42.71082712	18.741234537	1.1788857297	1.2966609787	1.0899342766	0.78798125851	5458	1290	192881105.49	2.3270483107	5458	0	5458	82886592.685	0.84107972954	3.9814814815	2.9291421083	1.3708758296	0.16489556614	0.0089745810632	1.7349276437	0.53724938324	1.7259530626	4.3652885199	5457	5457	6.2726868561	0.059600729268	24.020824299	171	0	1072.6294524	3.8069065197	10.113184895	2729	1099	1.7511615639	0.10997704288	0.59124136298	0.0037057054979	171.72222368	6.4560874364	0.089718835486	741.99507527	18.351243625	8.5512025389	0.0010748874036	213.35605967	39.553431847	0.87341922895	0	0	0	0	0	0	1
2	133.30439684	105.0789177	162.50507328	57.801470012	60.100877953	51.661260394	-0.28766107637	-0.088105541339	-0.29510779018	0.33252246982	0.26211514449	0.40536238568	1	0	27	255	234	255	164.57192982	140.99298246	185.16491228	217.24652778	196.79166667	231.93402778	-48.311827957	-50.518817204	-43.561827957	-613.07296233	-875.8488056	-402.9822315	137.62807091	152.69104431	109.69734087	46.296412388	56.000221038	35.977377823	91.75	58.9375	131.875	78.624503178	72.303586313	68.748522711	0.85694281393	1.2267840732	0.52131581203	-97.856391899	-111.81008215	-77.787120414	97.856391899	111.81008215	77.787120414	1	1	1	-50.024063066	-38.892922824	-45.883043593	0.72713422078	0.72985743127	0.77981928969	0.74858485318	887	372	61672024.99	1.1592404628	887	0	887	53200372.974	0.3189997282	3.0491803279	3.6989568563	1.4713580904	0	0.24020874175	2.1833367288	0.48013504369	1.943127987	3.1226343921	877	877	5.4329816535	0.10725465457	16	59	0	320.54591755	3.1141498835	43.727107073	126.71428571	27.597692894	1.3663758038	0.27303100693	0.64814062588	0.20547485536	10.273629421	42.872330172	0.031225999212	2080.8941412	34.589789329	8.7009104637	0.00018701575232	137.73102407	61.103601994	0.84931294371	0	7	0	887	0	1	0
2	167.25859599	135.00644699	192.18588825	59.528662324	70.478252361	48.328510083	-0.16960513934	-0.039195109278	-0.38643757045	0.33827137421	0.27304316458	0.38868546121	15	0	23	255	255	255	200.06949807	174.36293436	215.31660232	216.81742739	194.43983402	227.98340249	-17.91588785	-20.096573209	-13.99376947	-337.01952271	-527.67169529	-215.10426747	118.38201907	144.41281682	93.854991402	43.995378235	58.220746122	34.74808563	172	145	190.9375	48.275252459	51.967537944	45.562414266	0.28067007244	0.35839681341	0.23862475557	-60.252473932	-76.505800046	-43.662203827	62.51321664	81.305292651	45.393388606	0.88785046729	0.88785046729	0.88785046729	-16.069863921	-8.9653935326	-16.202228621	0.91234386669	0.93772814531	0.9222497479	0.76067524821	2792	342	88705660.907	1.6708291063	2792	0.061403508772	2792	53090804.182	0.61872268302	1.5545454545	1.6867675047	2.0210983624	0.70558739255	0.4468946848	1.3620381897	0.84607830236	0.91514350493	1.6181113633	2794	2794	6.4035770827	0.42281768712	26.019223663	45	0	288.16096872	4.2177628294	40.823662718	310.22222222	148.84875081	1.4201930348	0.34217202104	0.75643651955	0.19658893369	47.585921635	8.4781551339	0.054058436939	1255.3310298	25.884791595	9.1343121445	0.00041367592446	166.19961838	59.342183054	0.90651069071	2	6	679	1512	0.24319484241	0.54154727794	0.21525787966
2	189.13153812	148.22787479	207.85263116	52.943107901	66.635017133	43.645245809	-0.86262221683	-0.31997339925	-1.0680928675	0.34689537801	0.27187197421	0.38123264778	3	0	18	255	255	255	201.3340824	167.55505618	217.47640449	197.03145853	164.87893232	212.83603432	1.8120028923	0.91323210412	3.0296456978	-20.551888576	-95.361304559	-26.710685155	118.89796914	161.4125098	87.790310399	65.334661791	87.492608239	47.607275503	219.25	210.625	221.625	56.025105979	56.758121666	52.583118726	0.25553070002	0.26947476162	0.23726167502	-11.742336379	-25.056549824	-9.0610908262	50.284064737	76.075563947	36.690034054	0.56254519161	0.56254519161	0.56254519161	5.8030782156	4.2560342622	-0.53548571327	1.0316539953	1.0295615743	0.9974303443	0.78100302018	25141	1692	3.17e+08	1.384279476	25141	0.18262411348	25141	2.29e+08	0.49873060605	2.6273291925	2.8874348673	1.6362591733	0.21570343264	0.0034860011454	2.2661722388	0.58231225395	2.2626862376	2.6677743546	25181	25181	8.2377066474	0.1455295954	309	179	0	1474.5494899	22.980584608	41.208939484	375.23880597	829.94824672	1.4333706254	0.28604350816	0.75238117246	0.18163783715	18.225074006	46.937721438	0.07443968326	832.5077636	19.543177116	9.4354056833	0.00029754041137	188.13385559	53.027322907	0.92302052024	7	48	1497	8880	0.059544170876	0.3532079074	0.58724792172
2	118.96689695	62.547783535	156.20754174	49.849621858	52.747665594	42.883131548	-0.032821361425	0.69866594153	-0.2176864944	0.35226256705	0.18520482047	0.46253261248	0	0	41	251	234	255	151.29447115	101.921875	179.46274038	194.49342891	148.79091995	216.86260454	-38.813432836	-41.544776119	-33.84141791	-791.99933233	-2000.1551697	-465.48762885	127.60877475	161.41837207	100.66891444	42.411021747	63.265718189	31.258229011	213.875	174.875	226.375	27.456499686	30.008071831	27.321866243	0.12837638661	0.17159726565	0.12069294862	-92.497476878	-121.46732644	-71.32395263	92.497476878	121.46732644	71.32395263	1	1	1	-64.361562961	-81.424056989	-52.180575135	0.64892759699	0.43444456435	0.74959908503	0.76706395307	3474	1072	270715027.99	2.8258128097	3474	0	3474	95800764.673	0.75459735197	3.9411764706	7.4653732556	0.97005707974	0	0.0077589450547	3.3262202097	0.33020422219	3.3184612647	4.5469469471	3487	3487	7.56166887	0.053217099422	45.01110974	120	0	907.4002644	6.0865878645	35.736447499	315.81818182	163.9572107	1.0527466877	0.37134549185	0.89404965768	0.12440055838	13.495330204	21.242715593	0.048043958627	1333.6986266	24.536101283	9.4353449586	0.00010130138816	122.5839409	53.321211671	0.87490238624	1	10	216	3258	0.062176165803	0.9378238342	0
2	134.48452103	65.622955607	165.77190421	47.068555774	46.341940176	37.911399327	-0.11446129796	0.57005261432	-0.20629163238	0.36756518151	0.17935680184	0.45307801665	10	0	30	255	227	255	163.02102102	102.08558559	184.78378378	204.28041543	147.08753709	221.54005935	-37.6015625	-39.876116071	-34.15625	-537.40828614	-1636.4033803	-327.53566312	138.1654969	164.29779008	102.91943777	52.531027624	68.104598193	39.698234287	174.8125	76.75	186.25	26.000525836	26.340320803	25.183079637	0.14873379098	0.34319636225	0.13521116584	-73.562175658	-107.83931382	-55.378619534	73.562175658	107.83931382	55.378619534	1	1	1	-48.843938881	-78.348884917	-42.616212668	0.73357143291	0.45580410286	0.79549595578	0.78126524939	3424	896	171736507.84	2.8001911788	3424	0	3424	61330279.568	0.89065261735	3.3684210526	3.0761238428	1.1605092903	0	0.066200407439	1.9455901127	0.4746444702	1.8793897053	3.8280811913	3429	3429	6.0215380949	0.076055327015	18.867962264	125	0	752.69226186	3.4822532466	33.437678576	263.38461538	185.5190384	1.5190863817	0.30791568104	0.68781228243	0.19864922768	60.68149322	25.286346684	0.042400644828	1018.5993054	23.234700772	9.405310769	0.00010494273112	136.61141143	49.153192675	0.88836947634	2	11	398	3026	0.11623831776	0.88376168224	0
2	164.99361088	110.44785655	190.81409728	51.943116443	53.509373495	41.694750866	-0.75216285533	-0.037293800293	-0.78605284464	0.35386947281	0.23688265602	0.40924787117	0	0	25	255	251	255	173.68704747	130.51649236	196.51488335	204.08139535	163.68936877	223.42940199	-28.812987013	-31.052597403	-25.643506494	-146.59001981	-371.79333631	-100.32337994	102.72795028	136.22643026	79.945296113	55.236621296	73.771727934	42.785939919	173.625	125.4375	206.5625	47.78712562	60.776196769	34.201551043	0.27523182502	0.48451377594	0.16557483107	-40.098538227	-62.914953982	-30.86004992	47.747944971	73.198100789	36.019876942	0.86623376623	0.86623376623	0.86623376623	-18.334849027	-33.52398397	-17.574019594	0.89998907406	0.76714902131	0.91566688227	0.77978579446	9704	1588	324809167.48	3.2636622215	9704	0.030226700252	9704	99522911.82	0.88907153438	3.4077253219	3.3311989008	1.1604020364	0.13107996702	0.18914089389	2.364708464	0.53343599128	2.1755675701	4.0300934141	9723.5	9723.5	7.0192848965	0.065217584812	48	195	0	1368.7605548	5.2318807162	40.666214118	323.46666667	603.30134722	1.4472629633	0.31409885629	0.68647983054	0.23887908792	24.49557907	33.340597534	0.062244820299	819.30667516	19.466899045	9.5078902294	0.00011918391216	165.73763939	52.324082593	0.92215610595	8	20	2364	3628	0.24361088211	0.37386644683	0.38252267106
2	215.13360507	190.76381341	229.04483696	37.881319644	47.433264183	30.711177634	-1.119806257	-0.81309010276	-1.5819296816	0.33882389025	0.30044277534	0.3607333344	51	24	85	255	253	255	187.28034188	152.25299145	213.66837607	145.08094435	107.1618887	176.44519393	38.273684211	40.427631579	34.289473684	238.53277973	331.2869842	164.84092338	95.632064874	118.5055623	74.821553403	60.105429346	70.860631979	48.444178156	202.1875	149.625	211.0625	30.490200782	28.389863948	33.562383612	0.15080161129	0.18974010993	0.15901632745	75.485301317	96.203210967	55.648781318	76.183863874	96.889030605	56.269553591	0.036842105263	0.036842105263	0.036842105263	31.805145163	46.791972882	20.656720083	1.1734872217	1.325007812	1.0991261901	0.77276706754	4416	760	1.36e+08	2.0298507463	4416	0	4416	6.7e+07	0.6688748701	2.676056338	2.0634057971	1.8204205087	0.5027173913	0.29275462934	1.6969860313	0.78165399604	1.4042314019	2.8591640108	4386	4386	7.3551520655	0.13155792844	41.012193309	88	0	647.25338176	6.3980537201	7.0569005733	1104	865.13207084	1.9958730619	0.23228808119	0.39807994755	0.22741545106	3.7608350123	14.362028417	0.090366384946	886.09762896	18.623128592	8.5029963514	0.00084828737355	212.04388636	41.731187036	0.86347692476	0	0	0	0	0	0	1
2	143.84329089	107.25220372	178.03574927	47.558520336	52.958455411	39.441400701	-0.62454848463	-0.38977726969	-0.69867343683	0.33519649977	0.24992867625	0.41487482397	10	0	28	248	230	255	179.90224359	150.04647436	204.59615385	208.26100629	180.5172956	228.99056604	-26.633016627	-28.178147268	-23.548693587	-384.94711762	-629.75146611	-231.37536069	115.17254025	131.56195536	91.530167372	45.331367993	52.268533076	37.158301785	207.125	192.625	221.75	47.3667539	52.830950919	39.348602262	0.22868680217	0.27426840192	0.17744578247	-66.055772106	-77.356078969	-49.365768801	66.770272279	78.388123123	49.951192901	0.98456057007	0.98456057007	0.98456057007	-39.485169018	-36.719636802	-30.352367608	0.78462062553	0.74495264721	0.85434693656	0.75282390111	2042	842	127169512.55	1.5101962654	2042	0	2042	84207275.216	0.47873478074	4.5268817204	5.2441714703	1.0961167967	0	0.010764822843	2.4531367842	0.26860133862	2.4423719614	4.6582654311	2050	2050	7.0790567442	0.053523928015	28.635642127	98	0	693.74756093	3.9493202468	31.76945742	204.2	105.12830256	1.312748075	0.33268377854	0.72146718365	0.17396149503	100.19395393	47.287461355	0.038063854388	1084.2415797	24.634501671	9.1572346601	0.00012946103844	146.3684204	50.373405103	0.88676639435	1	9	311	1731	0.15230166503	0.84769833497	0
2	179.02825212	131.99141708	199.20795709	53.380273976	62.307832549	43.1007493	-0.7362743133	-0.146924494	-0.73082341645	0.35087918196	0.25869123951	0.39042957853	1	0	39	255	255	255	186.97276265	143.71206226	205.94228275	201.50226831	161.28775113	217.52689566	-12.330078125	-14.754882813	-9.8979492188	-37.297685039	-101.6933735	-39.104295984	102.09406749	135.51196161	78.261006754	58.110737972	75.79765775	44.195376722	220.3125	192.125	226.6875	25.425672926	32.844091934	21.856688765	0.11540730974	0.17095168216	0.096417706157	-24.462693364	-37.969607818	-19.927039125	40.615242409	61.132837969	30.840339335	0.65234375	0.83203125	0.83203125	-4.300207786	-11.980423448	-9.1801597881	0.97654369764	0.91678634236	0.95594681729	0.78329677745	11185	2048	433471015.36	5.0452220367	11185	0	11185	85917133.519	0.9602290144	3.5804195804	3.3296903981	0.94006272131	0.13008493518	0.017079119498	1.8006809225	0.59517832543	1.783601803	4.8411882078	11145.5	11145.5	6.6967800812	0.046916448072	28	258	0	1727.769261	4.631775394	33.829214004	399.46428571	562.03072375	1.5673616536	0.28254306247	0.68929581403	0.23305837603	65.861972893	33.640850018	0.054404863484	922.57952901	21.407222114	9.5773665573	0.00013346096261	179.3389855	53.648296415	0.91636588438	8	16	2248	2946	0.20098345999	0.2633884667	0.53562807331
2	143.63584053	85.813810111	171.41060419	41.221452176	45.164751413	36.881848916	-0.1390694525	0.22311873999	-0.12503265698	0.35831898722	0.21407412952	0.42760688326	17	0	58	255	220	255	160.74499089	112.74134791	182.60655738	202.86437613	158.82097649	220.04520796	-38.832402235	-41.472067039	-35.083798883	-488.85158068	-1115.0528115	-308.81710754	117.34839394	148.43158703	88.100973849	40.943571378	55.945007459	32.441902436	153.5	78.625	174.3125	31.563428204	34.170299604	27.820223647	0.20562493944	0.43459840513	0.15959970539	-70.912619546	-101.6289337	-55.705392156	70.912619546	101.6289337	55.705392156	1	1	1	-39.692619383	-58.158030413	-36.977512681	0.783489048	0.59604579478	0.82255460035	0.7792527182	2433	716	94171947.724	1.1802487171	2433	0	2433	79789917.462	0.385300143	3.58	3.088356735	1.535269744	0	0.090431533529	2.0884302499	0.46361460705	1.9979987164	3.6289582893	2422.5	2422.5	6.6341991006	0.083522032492	22.022715546	91	0	603.71211816	3.9816992585	35.948361788	173.78571429	121.52023851	1.3186815699	0.3403112534	0.79905585844	0.12508632129	25.399680889	39.190088961	0.042036866614	1133.8829591	24.264232622	9.1885396857	0.00012772048522	147.11386179	43.472802808	0.83666756953	3	11	846	1587	0.3477188656	0.6522811344	0
2	199.8644956	176.31985776	214.72393786	58.756781132	66.167902689	46.355638084	-1.4773078737	-1.0748559511	-1.5461047965	0.33823268106	0.2983878554	0.36337946353	0	0	39	255	255	255	203.22393822	175.26447876	220.00579151	193.58490566	164.55283019	211.23207547	7.5244956772	8.0288184438	7.1095100865	130.18581111	243.7532146	79.604114161	110.51411691	136.5569434	80.884942857	66.399761958	80.258998495	49.700207378	94.5625	67.0625	139.375	61.198415778	57.434167477	66.374764595	0.64717425806	0.85642747402	0.47623149485	19.997789455	35.315486101	14.209085456	29.57360153	39.1262243	21.467314834	0.67435158501	0.054755043228	0.67435158501	16.536035692	32.348017234	6.3358209891	1.090198956	1.2246829457	1.0304039457	0.76884607825	5343	694	137099772.51	1.5546650878	5343	0	5343	88186049.578	0.5445967631	2.298013245	2.2628275006	1.9058443374	0.49878345499	0.27901427639	1.7255783369	0.73067796817	1.4465640605	2.3735964952	5348	5348	6.9035511528	0.19984108894	20.024984395	84	0	579.89829684	3.8661995977	53.032035754	763.28571429	1156.991013	1.4930280248	0.38621433502	0.71627392657	0.228217726	15.504920667	43.958916275	0.085594653044	893.84865099	19.687090637	8.838966212	0.00066675807534	198.48394313	58.986554296	0.933569402	1	4	169	751	0.031630170316	0.1405577391	0.82781209059
2	205.95535813	180.05430316	226.93403665	26.726205624	32.749432258	23.356862191	-0.80278559304	-0.73619811976	-1.2601329313	0.3360102385	0.29375341286	0.37023634864	40	0	64	255	251	255	203.71554994	165.38685209	227.91276865	173.49133663	132.6509901	201.07920792	27.785299807	29.245647969	25.112185687	150.69740929	242.95702016	110.67105837	90.066982245	123.62996188	67.811453048	56.92658904	71.681282996	44.180507498	208.6875	190.0625	226.8125	24.481418336	27.666470569	21.25799482	0.11731137867	0.14556511973	0.093724970271	44.046696512	65.44340258	34.059645244	46.188921418	68.487477806	35.332132133	0.044487427466	0.044487427466	0.044487427466	22.626898225	36.082462641	18.545919773	1.1234227257	1.2506216668	1.0889970122	0.7587500079	9005	1034	194777102.05	1.7814388208	9005	0	9005	109336958.29	0.58718033458	2.5979899497	2.3649456838	1.9316714639	0.59156024431	0.34193139465	1.9003391041	0.76706500444	1.5584077094	2.7240726687	8998	8998	6.5249144243	0.14572224953	25	135	0	880.86344728	4.3162668597	21.532548929	1801	3183.3113577	1.6593725655	0.25708170688	0.69146030002	0.13756620587	6.116038089	41.154724768	0.073652999574	371.00956006	13.780285193	8.6836838613	0.00024681010574	205.04144134	27.392707707	0.86762844921	0	3	0	506	0	0.056191004997	0.943808995
2	214.00848933	189.78972573	230.11928603	29.294678765	36.05616741	24.181420634	-0.77053132708	-0.56185518158	-1.3512203276	0.33759675189	0.2993918379	0.36301141021	77	45	95	255	255	255	207.23832528	176.07568438	225.79388084	168.9072	134.8224	191.848	35.028571429	37.33452381	31.454761905	194.34143058	284.12165365	133.40495024	86.697084379	112.53026436	68.484731348	55.52558121	70.822015182	44.704566077	186.875	163.25	214.1875	13.797078495	13.845125496	12.865743031	0.073830520375	0.084809344539	0.06006766516	59.75673359	77.060159658	44.821391338	59.75673359	77.060159658	44.821391338	0	0	0	30.680029425	45.817885205	21.731169152	1.1673500636	1.3182419912	1.1042821898	0.76675356499	4594	840	1.55e+08	1.7816091954	4594	0	4594	8.7e+07	0.62111240805	2.9577464789	2.9353504571	1.6865544744	0.23378319547	0.30474874424	1.759546095	0.5958099598	1.4547973507	3.0983023706	4585.5	4585.5	6.3846087011	0.12119024719	16.031219542	108	0	689.53773972	3.35385306	28.308743577	1148.5	1213.0848074	1.5887003762	0.37997986616	0.62986120258	0.2666219308	116.06957877	43.217802824	0.079574711859	518.70318659	15.372468501	8.5839703084	0.00037841117459	212.02478574	30.911363815	0.85356505582	0	1	0	254	0	0.055289508054	0.94471049195
