epiOrStroma	Mean.Layer.1	Mean.Layer.2	Mean.Layer.3	Mean.of.inner.border.Layer.1	Mean.of.inner.border.Layer.2	Mean.of.inner.border.Layer.3	Border.Contrast.Layer.1	Border.Contrast.Layer.2	Border.Contrast.Layer.3	Contrast.to.neighbor.pixels.Layer.1..3.	Contrast.to.neighbor.pixels.Layer.2..3.	Contrast.to.neighbor.pixels.Layer.3..3.	Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Mean.Diff..to.neighbors.Layer.1..0.	Mean.Diff..to.neighbors.Layer.2..0.	Mean.Diff..to.neighbors.Layer.3..0.	Mean.Diff..to.neighbors..abs..Layer.1..0.	Mean.Diff..to.neighbors..abs..Layer.2..0.	Mean.Diff..to.neighbors..abs..Layer.3..0.	Mean.diff..to.scene.Layer.1	Mean.diff..to.scene.Layer.2	Mean.diff..to.scene.Layer.3	Area..Pxl.	Border.length..Pxl.	Length..mu_m.	Number.of.pixels	Volume..Pxl.	Width..mu_m.	Area..excluding.inner.polygons...Pxl.	Number.of.edges..polygon.	Perimeter..polygon...Pxl.	Area.of.sub.objects..mean..1...Pxl.	GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..	GLCM.Contrast..quick.8.11..Layer.1..all.dir..	GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..	GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..	GLCM.Mean..quick.8.11..Layer.1..all.dir..	Number.of.sub.objects.Nucleus..1.	Number.of.sub.objects.Dark..1.	Area.of.sub.objects.Nucleus..1...Pxl.	Area.of.sub.objects.Dark..1...Pxl.	Rel..area.of.sub.objects.Nucleus..1.	Rel..area.of.sub.objects.Dark..1.	Rel..area.of.sub.objects.unclassified..1.
1	129.59223301	53.367198336	173.39771151	146.53452116	76.884187082	177.51447661	-29.636666667	-31.281666667	-27.5	-437.99214905	-1474.9220883	-212.03711919	120.3125	54.6875	180.4375	-66.001018116	-84.908343497	-40.460119792	66.001018116	84.908343497	40.460119792	-60.848389528	-81.598597813	-36.697711804	2884	600	99990206.282	2884	2884	83861098.5	2869.5	81	500.30156572	320.44444444	0.053184224414	617.86825437	18.242017952	0.00015971460365	131.0788698	0	9	0	2884	0	1	0
1	139.58935837	62.537193532	181.49681794	165.99036609	95.758188825	193.26011561	-27.471223022	-29.573381295	-23.792805755	-468.74824718	-1372.327811	-211.25374895	208.6875	195.3125	213.5	-66.56435626	-88.792269047	-38.821565037	67.729488857	89.8610023	39.765489672	-50.851264165	-72.428602617	-28.598605371	9585	1390	263747574.35	9585	9585	95822386.142	9607.5	187	1158.1848016	309.19354839	0.054937554619	548.24720895	17.25900333	0.00010482988991	140.57612472	10	20	3067	5672	0.31997913406	0.59175795514	0.088262910798
1	129.75429849	47.600756534	180.92830124	156.08705882	75.687058824	187.57647059	-27.151785714	-27.894642857	-24.632142857	-517.38380625	-1555.7593236	-198.6463837	138.375	28.3125	180.625	-70.876295492	-85.862454068	-33.625635468	70.876295492	85.862454068	33.625635468	-60.68632405	-87.365039615	-29.167122078	5816	560	9.9e+07	5816	5816	9.3e+07	5828.5	82	474.94609471	387.73333333	0.058168375096	453.47116276	16.107668145	0.00015138489106	130.27033332	9	6	4494	1322	0.772696011	0.227303989	0
1	115.1255814	56.449302326	163.50139535	143.35074627	88.895522388	175.17910448	-37.215116279	-38.86627907	-33.220930233	-820.08864141	-1688.7696862	-372.04519636	39.5625	1.625	113.6875	-87.18827737	-83.584013175	-45.531685344	87.18827737	83.584013175	45.531685344	-99.076269225	-110.81885912	-56.320599086	1075	172	47361785.65	1075	1075	32229063.649	1088.5	23	149.32367031	268.75	0.058853365442	621.02807453	18.223072395	0.0002381895561	116.45650745	2	2	373	702	0.34697674419	0.65302325581	0
1	134.74688399	85.065196548	176.31447747	165.15422886	116.59701493	193.09950249	-41.346456693	-42.358267717	-35.673228346	-663.97516428	-1112.4401118	-314.39380659	176.75	95.1875	196.9375	-84.258151881	-91.680104224	-49.531276328	84.258151881	91.680104224	49.531276328	-79.454966632	-82.202964898	-43.507516966	1043	254	5.1e+07	1043	1043	3.5e+07	1033	32	220.81118325	208.6	0.045023765203	1135.354226	24.744635415	0.00020300870333	136.73846866	3	2	796	247	0.7631831256	0.2368168744	0
1	151.92697466	79.271609538	170.62034277	183.12658228	118.22626582	189.88449367	-41.145783133	-43.627710843	-38.091566265	-467.27744657	-1053.3826446	-307.9531012	195.0625	95.0625	200.6875	-78.92896276	-95.357035928	-58.406610733	78.92896276	95.357035928	58.406610733	-62.274875956	-87.996551908	-49.201651663	2684	830	1.54e+08	2684	2684	4.7e+07	2661	106	704.7851098	206.46153846	0.044506685739	1298.6192099	25.539879096	0.00011401492923	155.01772374	4	7	940	1176	0.35022354694	0.43815201192	0.21162444113
1	110.4974271	60.619210978	152.99656947	182.01923077	146.84615385	201.875	-50.401408451	-53.992957746	-40.007042254	-1121.148117	-2412.9049719	-552.33969197	110.6875	33.3125	165.125	-112.83566364	-117.89357212	-74.016479816	112.83566364	117.89357212	74.016479816	-103.70442352	-106.64895047	-66.825424966	583	142	3.3e+07	583	583	2.9e+07	586	16	116.59394179	291.5	0.042949028435	1636.2621972	29.185194047	0.00033026349247	113.40556658	1	1	547	36	0.93825042882	0.061749571184	0
1	147.75913871	90.78668002	181.09814722	175.82949309	122.87557604	192.75576037	-40.467272727	-41.676363636	-36.96	-447.11955692	-763.17452823	-216.9892946	128.375	78.375	181.5	-77.589000377	-88.840322	-48.225352085	77.589000377	88.840322	48.225352085	-66.442711913	-76.481481426	-38.723847214	1997	550	146393508.04	1997	1997	37924342.409	2045.5	58	469.1871816	221.88888889	0.037121399665	1354.4969245	27.294183731	0.00011892289522	150.5141337	2	7	607	1390	0.3039559339	0.6960440661	0
1	109.19894895	48.959459459	154.13963964	152.15983607	94.032786885	177.82786885	-44.47826087	-46.105590062	-37.947204969	-886.00974231	-2190.4448643	-395.71026633	161.4375	78.1875	196.8125	-116.78152414	-127.22463569	-72.548061292	116.78152414	127.22463569	72.548061292	-105.00290167	-118.30870199	-65.682354795	1332	322	95870248.12	1332	1332	27244407.706	1297.5	35	271.25674116	222	0.046007965417	1320.1090875	25.777472482	0.00017160727293	111.57522674	2	4	515	817	0.38663663664	0.61336336336	0
1	132.48961938	66.143598616	169.0916955	167.9010989	112.1978022	188.98901099	-38.403225806	-41.838709677	-32.85483871	-658.16269733	-1661.5822629	-321.81592617	121.6875	54	169.875	-88.585862525	-105.75586893	-54.02224166	88.585862525	105.75586893	54.02224166	-81.712231243	-101.12456283	-50.730298933	578	124	32030540.407	578	578	25371524.19	569.5	16	102.27283671	578	0.04619815134	799.76985587	20.94944893	0.00034669142073	134.03111874	1	0	578	0	1	0	0
1	161.97465021	107.51934156	191.95226337	189.70197044	142.12315271	210.77339901	-36.221674877	-38.428571429	-28.056650246	-276.54393859	-467.1643041	-144.23359805	240.8125	212.375	248.125	-57.681415118	-63.954422494	-31.532481785	57.681415118	63.954422494	31.532481785	-52.227200415	-59.748819882	-27.86973106	6075	494	1.08e+08	6075	6075	7.9e+07	6081.5	52	442.65717499	276.13636364	0.05608723949	1044.7001334	23.113704555	0.0002501805992	161.34359147	8	13	2062	1910	0.33942386831	0.31440329218	0.34617283951
1	128.45594914	60.297002725	166.95731153	158.41145833	97.166666667	180.10416667	-46.35483871	-47.806451613	-40.967741935	-727.05795609	-1753.260104	-349.29175331	102	25.3125	164.4375	-97.75540491	-119.39037741	-61.716131759	97.75540491	119.39037741	61.716131759	-85.745901483	-106.97115872	-52.8646829	1101	248	61400584.088	1101	1101	28418290.996	1090.5	29	214.67739796	367	0.043357326704	969.53475567	22.647224094	0.00020651842373	131.09058684	1	2	312	789	0.28337874659	0.71662125341	0
1	131.8027972	83.891608392	168.32657343	184.79935275	142.10032362	201.77669903	-37.670854271	-38.957286432	-32.396984925	-579.4457795	-1027.7648717	-316.27950829	162.6875	96.4375	184.6875	-86.174218971	-90.609570155	-55.67124657	86.174218971	90.609570155	55.67124657	-82.399053418	-83.376553054	-51.495421008	1430	398	98390526.125	1430	1430	44693673.142	1407	43	334.8662623	286	0.039996675483	1546.0845082	27.660460164	0.00014508681654	134.52421906	1	4	601	829	0.42027972028	0.57972027972	0
1	154.87187141	105.9598163	189.61354765	189.3602812	148.84182777	206.81370826	-33.094339623	-35.175202156	-28.955525606	-358.03002946	-627.94688296	-168.79820751	113.5	82.5	173.0625	-71.423810972	-86.729401462	-42.342972597	71.423810972	86.729401462	42.342972597	-59.329979208	-61.308345143	-30.208446788	4355	742	140884997.38	4355	4355	59501820.878	4333.5	101	627.5951045	272.1875	0.040363322754	1045.8913142	24.253844678	8.6597664651e-05	155.63851724	6	8	1580	1438	0.36280137773	0.33019517796	0.30700344432
1	148.22693267	95.573566085	180.55777224	162.02614379	109.52941176	181.7254902	-39.368686869	-41.277777778	-35.727272727	-520.02671439	-935.17887759	-290.22535379	101.875	56	153.0625	-81.436129965	-101.86072758	-53.799140197	81.436129965	101.86072758	53.799140197	-65.974917952	-71.694595361	-39.264222199	1203	198	5.1e+07	1203	1203	3.5e+07	1217.5	24	168.16679238	200.5	0.043940371246	1315.5293903	25.880010478	0.00018695325047	149.39516688	3	2	617	339	0.51288445553	0.28179551122	0.20532003325
1	122.72797263	59.512403764	164.00940975	162.40384615	106.33974359	186.31410256	-41.569306931	-44.435643564	-36.96039604	-819.68136741	-2053.9367173	-414.4467307	139.875	74.5625	186.6875	-104.44416036	-131.6865092	-67.284806293	104.44416036	131.6865092	67.284806293	-91.473877994	-107.75575768	-55.812584683	1169	202	4.9e+07	1169	1169	3.6e+07	1161.5	23	171.79445285	389.66666667	0.056552646686	994.18687939	22.173664022	0.00021338281717	124.91987814	1	2	580	589	0.49615055603	0.50384944397	0
1	176.38157895	127.53874269	195.78923002	196.49864499	158.33739837	207.26422764	-31.828512397	-34.104338843	-29.133264463	-278.01511659	-528.13795554	-175.32511285	153.25	97.8125	204.9375	-55.262652393	-74.099097938	-39.671761486	55.262652393	74.099097938	39.671761486	-37.820271673	-39.729418756	-24.032764415	4104	968	164364499.63	4104	4104	74983692.398	4150.5	142	827.3163674	342	0.048908960604	1077.9496164	23.113692115	0.00015642897874	178.19573634	3	6	1058	720	0.25779727096	0.17543859649	0.56676413255
1	113.75715859	24.384361233	156.21696035	140.21495327	45.565420561	158.26168224	-39.592857143	-43.582142857	-35.825	-880.84349807	-4505.4147872	-393.99555823	85.375	15.375	150.9375	-91.95720336	-106.05149196	-54.447481143	91.95720336	106.05149196	54.447481143	-85.027087125	-99.305761402	-49.672015958	1816	280	6.3e+07	1816	1816	4.3e+07	1824.5	30	234.56346551	605.33333333	0.048765752355	624.97166808	18.735338076	0.00017348636931	115.05131201	0	3	0	1816	0	1	0
1	131.91543027	53.339432905	170.09446093	157.65163081	84.004163775	179.49063151	-26.940563087	-30.164754953	-25.265901981	-527.31699295	-1225.1850828	-206.32641875	137	81.3125	164.125	-70.328392943	-79.764345267	-41.09104905	77.916803691	86.84904417	44.480974857	-66.868815448	-70.350689731	-35.79451538	12132	1918	236042488.07	12132	12132	153353911.37	12093	231	1460.6793629	275.72727273	0.052152543177	851.53934918	20.680844567	8.1118612599e-05	133.18322346	10	33	3067	8593	0.25280250577	0.70829212001	0.038905374217
1	120.74995863	50.440675161	163.3528049	140.74172185	70.712582781	168.84238411	-40.400205761	-42.467078189	-35.832304527	-696.02105679	-1748.4708437	-299.42175192	124.5625	90.3125	163.625	-87.281824196	-88.606709108	-50.305809753	87.281824196	88.606709108	50.305809753	-78.034287085	-73.249447475	-42.536171412	6043	972	1.65e+08	6043	6043	1.13e+08	6073.5	127	832.1913194	232.42307692	0.049793912975	1075.8810197	23.17099274	9.3421614283e-05	122.27356894	5	20	1909	3873	0.31590269734	0.64090683435	0.04319046831
1	105.79375	30.126902174	156.08179348	133.08791209	48.247252747	163.97802198	-36.488603989	-35.537037037	-33.324786325	-737.46032919	-2307.4808056	-267.05875581	109.9375	31.875	157.5	-68.780267064	-63.168281053	-34.395797592	68.780267064	63.168281053	34.395797592	-92.990495715	-93.563220462	-49.807182832	3680	702	121308300.76	3680	3680	55025741.47	3639	104	609.40317185	262.85714286	0.054845924315	709.05862819	18.581891186	0.00013681809244	108.22023812	5	9	1267	2413	0.34429347826	0.65570652174	0
1	148.31780491	61.141866425	180.04764058	169.55218216	81.89943074	187.25806452	-26.764367816	-29.067528736	-24.227011494	-354.08325697	-997.1308459	-147.47724938	139.25	32.375	171.6875	-55.070944798	-64.233452732	-28.133515991	62.606496025	69.269726237	33.196965262	-50.4664408	-62.54825621	-25.841335725	6633	696	1.23e+08	6633	6633	1.06e+08	6593	96	585.36518939	276.375	0.05043895857	777.39260875	20.656493976	0.00011557940978	148.46547248	4	18	1138	4852	0.17156641037	0.73149404493	0.096939544701
1	122.4071796	42.332252293	170.17210915	146.69152542	57.803389831	172.53050847	-30.298717949	-31.542307692	-27.698717949	-555.97070775	-1506.6559404	-182.9697051	160.5	72.9375	185.125	-69.570585564	-72.066920191	-32.926821606	69.570585564	72.066920191	32.95230615	-76.377066113	-81.357870343	-35.716867162	8942	780	1.51e+08	8942	8942	1.07e+08	8922	120	661.70958975	263	0.051449719132	824.55539549	20.697933026	8.3145139556e-05	123.10923671	11	23	3682	5260	0.41176470588	0.58823529412	0
1	151.73794266	59.407082631	175.80607083	170.65327696	83.43551797	178.73572939	-24.299668874	-29.96192053	-24.216887417	-166.29003233	-776.50784832	-134.05418864	141.3125	43.6875	182.75	-44.09511141	-61.901451318	-31.887098561	55.555475786	68.573073768	34.088447826	-47.046303051	-64.283040005	-30.082905484	2965	604	88459475.144	2965	2965	82103920.846	2956	92	522.40951257	228.07692308	0.046064734716	851.33764215	21.917359875	0.00011413206292	152.69446119	4	8	1472	1161	0.49645868465	0.3915682968	0.11197301855
1	218.92994242	166.54318618	230.52399232	197.3540856	129.01167315	217.9766537	41.485119048	46.208333333	38.717261905	388.23331989	655.2039197	254.96807049	140.9375	91.3125	173.6875	72.112967138	106.81511028	53.607597791	72.112967138	106.81511028	53.607597791	20.145696703	42.853063544	24.635016012	1042	336	104206400.11	1042	1042	26764242.329	1067.5	55	288.3353482	1042	0.092581813876	1121.2459451	23.622085151	0.0030436187103	213.62801081	0	0	0	0	0	0	1
1	119.59129995	49.813016355	164.69971337	142.46753247	69.099173554	174.00118064	-27.057971014	-26.626811594	-23.961956522	-309.03880513	-669.8815693	-137.5807673	251.0625	243.875	252.3125	-61.068770113	-58.813416892	-35.767507664	64.263214922	63.175321337	37.531589629	-79.192945766	-73.877106281	-41.18926294	5931	1104	190140548.57	5931	5931	85391568.019	5936	139	815.38089271	237.24	0.048542633042	1089.0003345	23.292594586	8.5099866043e-05	121.00687461	11	13	3083	2494	0.51981116169	0.42050244478	0.059686393526
1	121.4937608	40.172201958	160.72355538	158.6754386	79.704260652	173.6754386	-39.294507576	-41.292613636	-36.34375	-530.23238781	-1783.3352419	-247.23994275	99.5	23.125	162.75	-80.721486009	-81.988679823	-48.033342306	81.26182261	82.316519198	48.167506291	-77.290484917	-83.517920678	-45.165420925	5209	1056	191273982.68	5209	5209	60895313.536	5200.5	145	890.75629711	306.41176471	0.049619062345	825.3117575	20.749663393	0.00010459500316	123.47083898	4	13	1602	3607	0.30754463429	0.69245536571	0
1	116.26131094	41.581526507	168.28336884	120.47515152	43.76969697	162.40121212	-28.899797571	-28.254048583	-25.896761134	-354.33832654	-790.16979495	-115.60588673	95.8125	39.6875	172.375	-60.261149939	-50.111914454	-28.89419301	64.093629467	53.597125083	32.08744006	-82.522934774	-82.108596129	-37.605607467	7979	1070	176561245.2	7979	7979	93614885.786	8029.5	143	915.2384576	265.96666667	0.0548461366	667.3157724	18.757365484	0.00010078470316	117.35548055	13	17	3439	4540	0.43100639178	0.56899360822	0
1	183.41284949	95.55205235	209.86198691	159.95426195	73.085239085	198.28898129	38.161490683	36.105590062	34.760869565	361.90324393	593.80221253	205.91811496	145.4375	36.25	180.125	70.461539439	57.804244969	46.086092365	70.461539439	57.804244969	46.086092365	-15.371396221	-28.138070286	3.9730106025	1681	644	115434961.46	1681	1681	50087206.924	1657	94	543.41750338	280.16666667	0.048225848001	1129.0176925	25.199409184	0.00026995464261	179.40584886	0	5	0	1476	0	0.87804878049	0.12195121951
1	125.97950089	37.008615567	157.20023767	133.22012579	56.945492662	155.9245283	-46.115969582	-49.541825095	-42.353612167	-608.09597374	-2651.0144376	-315.97844153	120.6875	44.625	164.1875	-92.708413055	-127.51778213	-63.157926824	92.708413055	127.51778213	63.157926824	-72.804744824	-86.681507068	-48.688738639	3366	598	1.04e+08	3366	3366	7.1e+07	3359.5	67	519.54200536	420.75	0.0530001277	918.67379172	21.13577184	0.00011292326592	127.6273502	2	5	1076	1613	0.31966726084	0.47920380273	0.20112893642
1	114.3485174	34.902019768	157.7185217	154.84084084	70.009009009	166.82282282	-41.077981651	-43.543577982	-37.451834862	-859.58632471	-3104.1208145	-350.21004571	63.9375	3.5	139.375	-97.192157072	-98.669119784	-53.111716193	97.192157072	98.669119784	53.111716193	-84.435728311	-88.788102868	-48.170454608	2327	436	8.6e+07	2327	2327	7.1e+07	2321	57	368.58407058	387.83333333	0.051519294358	746.10653232	19.622587254	0.00014555165981	116.16753086	3	3	1562	765	0.67125053717	0.32874946283	0
1	111.75426202	39.111810782	160.37183228	119.20761246	46.115916955	152.09861592	-45.399204244	-44.694960212	-40.972148541	-554.89695326	-1709.1935624	-234.19366394	144.375	71.5625	188.3125	-50.056788129	-48.751853654	-26.863609035	50.056788129	48.751853654	26.863609035	-87.029983697	-84.578311854	-45.517144026	6511	754	1.14e+08	6511	6511	1.06e+08	6535.5	95	639.91265108	283.08695652	0.046546386255	907.51865025	21.877149899	9.0180355638e-05	112.95114912	7	16	2913	3598	0.44739671325	0.55260328675	0
1	159.37034826	79.291542289	189.90189055	161.33056708	82.809128631	191.21161826	8.5735475896	7.5809641533	7.9369592089	84.70414908	95.598526739	51.887814594	134.5	45	184.625	9.7554383756	4.9691981826	7.8811279529	41.392069121	37.546198773	23.618794976	-39.413897456	-44.398580347	-15.987085763	5025	912	184197826.91	5025	5025	81449447.49	4977.5	98	782.71458788	239.28571429	0.055370944379	861.46475908	21.319340062	0.00015842063042	158.05859186	4	15	1451	2346	0.28875621891	0.46686567164	0.24437810945
1	101.11535185	27.807974101	155.6636565	121.69758454	42.7352657	161.40772947	-39.423190547	-37.163220089	-34.986706056	-571.7108926	-1752.2713268	-210.41716898	126.6875	40	175.875	-82.128546545	-73.386866745	-46.731800071	82.128546545	73.386866745	46.731800071	-97.668893866	-95.882148535	-50.22531981	5869	1354	230106240.96	5869	5869	81037881.294	5874.5	186	1151.5440545	225.73076923	0.056956309703	774.40486069	19.566951946	0.0001134788993	103.58851516	11	15	2818	3051	0.48014994036	0.51985005964	0
1	175.93768428	118.80843095	210.22416129	194.39498433	135.59717868	217.76332288	-13.616298812	-14.34295416	-11.222410866	-146.80126158	-179.21509356	-52.42726997	112.9375	49.5	177.5	-37.499070224	-39.2081322	-17.605961193	37.499070224	39.925965212	17.605961193	-18.19111916	-36.380348354	-9.4813954991	12549	772	2.6e+08	12549	12549	8.6e+07	12548.5	84	688.45926968	369.08823529	0.068796307053	503.10868458	16.345622246	0.00018596880129	175.54079735	9	21	2272	3873	0.18105028289	0.30863016973	0.51031954737
1	164.33766009	115.13136033	201.85237106	201.56018519	171.35648148	219.22067901	-22.830864198	-27.5	-17.382716049	-315.00399778	-709.67755475	-144.15025597	214.625	179.1875	227.375	-68.498969063	-104.36368723	-39.727363271	70.432469732	105.56895233	41.093588729	-29.791143348	-40.057418972	-17.853185724	5778	810	143779595.05	5778	5778	92001178.921	5794.5	103	711.23022823	222.23076923	0.053899444415	588.11010401	18.021863627	0.00011354711448	164.862381	5	16	1382	2580	0.23918310834	0.44652128764	0.31429560402
1	146.1267817	103.77944486	188.98443361	188.63522013	160.19748428	212.51823899	-32.631683168	-35.65049505	-25.96039604	-399.38727586	-667.55793464	-194.80780925	231.625	212.6875	246.625	-84.503804781	-109.73038081	-52.255145839	84.503804781	109.73038081	52.255145839	-48.002021742	-51.409334443	-30.721123178	5332	1010	181367736.03	5332	5332	82536487.029	5307.5	133	871.18269573	213.28	0.039676202868	1046.1141548	23.977496386	7.7657859085e-05	147.53512005	13	11	3310	1748	0.62078019505	0.32783195799	0.051387846962
1	159.5298656	93.261697362	196.53422101	173.96844993	119.43072702	200.2962963	-30.394849785	-33.815450644	-24.977467811	-294.03570426	-818.75808416	-138.1975966	151.3125	80.625	202.5625	-54.596006658	-86.644278885	-34.425039444	54.596006658	86.644278885	34.425039444	-34.598937833	-61.927081943	-23.171335781	8036	932	2.11e+08	8036	8036	8.9e+07	8037.5	115	795.35679658	259.22580645	0.054840376357	682.46871007	19.058123062	0.00010265207181	160.0771964	8	19	2557	3707	0.31819313091	0.46129915381	0.22050771528
1	165.48070634	97.47566103	203.9217042	178.37731959	121.76391753	204.10103093	-20.776886035	-22.635634029	-18.014446228	-208.44063577	-651.18591742	-91.420132313	119	43.3125	177.1875	-41.077371757	-66.693333776	-22.59682995	43.103774559	67.66734785	24.304370206	-28.648097094	-57.713118275	-15.783852592	10703	1246	289209112.53	10703	10703	107169383.44	10725.5	144	1063.5711617	267.575	0.061144804747	497.78277366	16.557035648	0.00011508417864	165.72363705	9	25	2408	4871	0.22498364944	0.45510604503	0.31991030552
1	165.66275701	100.01066912	201.81537483	178.01856946	109.67469051	202.32599725	-25.414733179	-28.254640371	-22.922273782	-160.4667297	-386.75751047	-80.476168018	197.875	156.5625	219.625	-50.373228817	-69.299612755	-29.893585927	50.373228817	69.299612755	29.893585927	-28.466046425	-55.178110188	-17.890181955	14153	1828	533259869.51	14153	14153	81788864.535	14127.5	209	1581.9575956	362.8974359	0.065369318293	508.44428831	16.489724202	0.0001300395853	165.92846935	11	23	3259	6365	0.23026920088	0.44972797287	0.32000282626
